Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) description,defectFixed,defectType,lifecycle:transition,numberRepairs,phoneType
96,Analyze Defect,Tester6,1970/01/03 18:12:00.000,1970/01/03 18:19:00.000,Variant 1,1,Simulated process instance,,10,complete,,T2
96,Repair (Complex),SolverC1,1970/01/03 18:36:00.000,1970/01/03 18:54:00.000,Variant 1,1,Simulated process instance,,,complete,,
96,Inform User,System,1970/01/03 18:48:00.000,1970/01/03 18:48:00.000,Variant 1,1,Simulated process instance,,,complete,,
96,Test Repair,Tester3,1970/01/03 18:54:00.000,1970/01/03 19:03:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
96,Archive Repair,System,1970/01/03 19:10:00.000,1970/01/03 19:10:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
960,Register,System,1970/01/22 06:29:00.000,1970/01/22 06:29:00.000,Variant 5,5,Simulated process instance,,,complete,,
960,Analyze Defect,Tester5,1970/01/22 06:29:00.000,1970/01/22 06:37:00.000,Variant 5,5,Simulated process instance,,4,complete,,T1
960,Repair (Simple),SolverS3,1970/01/22 07:07:00.000,1970/01/22 07:25:00.000,Variant 5,5,Simulated process instance,,,complete,,
960,Inform User,System,1970/01/22 07:17:00.000,1970/01/22 07:17:00.000,Variant 5,5,Simulated process instance,,,complete,,
960,Test Repair,Tester4,1970/01/22 07:25:00.000,1970/01/22 07:34:00.000,Variant 5,5,Simulated process instance,true,,complete,1,
960,Archive Repair,System,1970/01/22 07:39:00.000,1970/01/22 07:39:00.000,Variant 5,5,Simulated process instance,true,,complete,1,
961,Register,System,1970/01/21 00:50:00.000,1970/01/21 00:50:00.000,Variant 3,3,Simulated process instance,,,complete,,
961,Analyze Defect,Tester1,1970/01/21 00:50:00.000,1970/01/21 00:58:00.000,Variant 3,3,Simulated process instance,,3,complete,,T1
961,Repair (Simple),SolverS3,1970/01/21 01:14:00.000,1970/01/21 01:26:00.000,Variant 3,3,Simulated process instance,,,complete,,
961,Test Repair,Tester4,1970/01/21 01:26:00.000,1970/01/21 01:31:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
961,Inform User,System,1970/01/21 01:46:00.000,1970/01/21 01:46:00.000,Variant 3,3,Simulated process instance,,,complete,,
961,Archive Repair,System,1970/01/21 01:46:00.000,1970/01/21 01:46:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
962,Register,System,1970/01/21 20:15:00.000,1970/01/21 20:15:00.000,Variant 3,3,Simulated process instance,,,complete,,
962,Analyze Defect,Tester2,1970/01/21 20:15:00.000,1970/01/21 20:24:00.000,Variant 3,3,Simulated process instance,,2,complete,,T3
962,Repair (Simple),SolverS2,1970/01/21 20:33:00.000,1970/01/21 20:46:00.000,Variant 3,3,Simulated process instance,,,complete,,
962,Test Repair,Tester2,1970/01/21 20:46:00.000,1970/01/21 20:54:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
962,Inform User,System,1970/01/21 20:49:00.000,1970/01/21 20:49:00.000,Variant 3,3,Simulated process instance,,,complete,,
962,Archive Repair,System,1970/01/21 20:59:00.000,1970/01/21 20:59:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
963,Register,System,1970/01/22 07:28:00.000,1970/01/22 07:28:00.000,Variant 2,2,Simulated process instance,,,complete,,
963,Analyze Defect,Tester3,1970/01/22 07:28:00.000,1970/01/22 07:37:00.000,Variant 2,2,Simulated process instance,,8,complete,,T2
963,Repair (Complex),SolverC1,1970/01/22 08:02:00.000,1970/01/22 08:14:00.000,Variant 2,2,Simulated process instance,,,complete,,
963,Test Repair,Tester4,1970/01/22 08:14:00.000,1970/01/22 08:21:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
963,Inform User,System,1970/01/22 08:22:00.000,1970/01/22 08:22:00.000,Variant 2,2,Simulated process instance,,,complete,,
963,Archive Repair,System,1970/01/22 08:29:00.000,1970/01/22 08:29:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
964,Register,System,1970/01/21 11:34:00.000,1970/01/21 11:34:00.000,Variant 1,1,Simulated process instance,,,complete,,
964,Analyze Defect,Tester2,1970/01/21 11:34:00.000,1970/01/21 11:41:00.000,Variant 1,1,Simulated process instance,,7,complete,,T1
964,Repair (Complex),SolverC1,1970/01/21 11:43:00.000,1970/01/21 11:58:00.000,Variant 1,1,Simulated process instance,,,complete,,
964,Inform User,System,1970/01/21 11:56:00.000,1970/01/21 11:56:00.000,Variant 1,1,Simulated process instance,,,complete,,
964,Test Repair,Tester3,1970/01/21 11:58:00.000,1970/01/21 12:04:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
964,Archive Repair,System,1970/01/21 12:14:00.000,1970/01/21 12:14:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
965,Register,System,1970/01/21 04:46:00.000,1970/01/21 04:46:00.000,Variant 1,1,Simulated process instance,,,complete,,
965,Analyze Defect,Tester3,1970/01/21 04:46:00.000,1970/01/21 04:55:00.000,Variant 1,1,Simulated process instance,,9,complete,,T2
965,Repair (Complex),SolverC2,1970/01/21 05:20:00.000,1970/01/21 05:32:00.000,Variant 1,1,Simulated process instance,,,complete,,
965,Inform User,System,1970/01/21 05:25:00.000,1970/01/21 05:25:00.000,Variant 1,1,Simulated process instance,,,complete,,
965,Test Repair,Tester6,1970/01/21 05:32:00.000,1970/01/21 05:40:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
965,Archive Repair,System,1970/01/21 05:50:00.000,1970/01/21 05:50:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
966,Register,System,1970/01/21 10:17:00.000,1970/01/21 10:17:00.000,Variant 5,5,Simulated process instance,,,complete,,
966,Analyze Defect,Tester3,1970/01/21 10:17:00.000,1970/01/21 10:22:00.000,Variant 5,5,Simulated process instance,,1,complete,,T1
966,Repair (Simple),SolverS3,1970/01/21 10:41:00.000,1970/01/21 10:58:00.000,Variant 5,5,Simulated process instance,,,complete,,
966,Inform User,System,1970/01/21 10:52:00.000,1970/01/21 10:52:00.000,Variant 5,5,Simulated process instance,,,complete,,
966,Test Repair,Tester1,1970/01/21 10:58:00.000,1970/01/21 11:06:00.000,Variant 5,5,Simulated process instance,true,,complete,1,
966,Archive Repair,System,1970/01/21 11:15:00.000,1970/01/21 11:15:00.000,Variant 5,5,Simulated process instance,true,,complete,1,
967,Register,System,1970/01/21 01:16:00.000,1970/01/21 01:16:00.000,Variant 24,24,Simulated process instance,,,complete,,
967,Analyze Defect,Tester1,1970/01/21 01:16:00.000,1970/01/21 01:26:00.000,Variant 24,24,Simulated process instance,,5,complete,,T3
967,Repair (Simple),SolverS2,1970/01/21 01:35:00.000,1970/01/21 01:41:00.000,Variant 24,24,Simulated process instance,,,complete,,
967,Test Repair,Tester4,1970/01/21 01:41:00.000,1970/01/21 01:49:00.000,Variant 24,24,Simulated process instance,false,,complete,1,
967,Inform User,System,1970/01/21 01:44:00.000,1970/01/21 01:44:00.000,Variant 24,24,Simulated process instance,,,complete,,
967,Restart Repair,System,1970/01/21 01:56:00.000,1970/01/21 01:56:00.000,Variant 24,24,Simulated process instance,,,complete,,
967,Repair (Complex),SolverC1,1970/01/21 01:56:00.000,1970/01/21 02:11:00.000,Variant 24,24,Simulated process instance,,,complete,,
967,Test Repair,Tester4,1970/01/21 02:11:00.000,1970/01/21 02:19:00.000,Variant 24,24,Simulated process instance,true,,complete,1,
967,Archive Repair,System,1970/01/21 02:26:00.000,1970/01/21 02:26:00.000,Variant 24,24,Simulated process instance,true,,complete,1,
968,Register,System,1970/01/20 19:33:00.000,1970/01/20 19:33:00.000,Variant 2,2,Simulated process instance,,,complete,,
968,Analyze Defect,Tester3,1970/01/20 19:33:00.000,1970/01/20 19:41:00.000,Variant 2,2,Simulated process instance,,8,complete,,T2
968,Repair (Complex),SolverC1,1970/01/20 19:43:00.000,1970/01/20 20:03:00.000,Variant 2,2,Simulated process instance,,,complete,,
968,Test Repair,Tester2,1970/01/20 20:03:00.000,1970/01/20 20:10:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
968,Inform User,System,1970/01/20 20:31:00.000,1970/01/20 20:31:00.000,Variant 2,2,Simulated process instance,,,complete,,
968,Archive Repair,System,1970/01/20 20:31:00.000,1970/01/20 20:31:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
969,Register,System,1970/01/21 13:01:00.000,1970/01/21 13:01:00.000,Variant 8,8,Simulated process instance,,,complete,,
969,Analyze Defect,Tester2,1970/01/21 13:01:00.000,1970/01/21 13:11:00.000,Variant 8,8,Simulated process instance,,5,complete,,T1
969,Repair (Simple),SolverS1,1970/01/21 13:16:00.000,1970/01/21 13:23:00.000,Variant 8,8,Simulated process instance,,,complete,,
969,Test Repair,Tester3,1970/01/21 13:23:00.000,1970/01/21 13:31:00.000,Variant 8,8,Simulated process instance,false,,complete,1,
969,Restart Repair,System,1970/01/21 13:40:00.000,1970/01/21 13:40:00.000,Variant 8,8,Simulated process instance,,,complete,,
969,Repair (Simple),SolverS3,1970/01/21 13:40:00.000,1970/01/21 14:00:00.000,Variant 8,8,Simulated process instance,,,complete,,
969,Inform User,System,1970/01/21 13:49:00.000,1970/01/21 13:49:00.000,Variant 8,8,Simulated process instance,,,complete,,
969,Test Repair,Tester3,1970/01/21 14:00:00.000,1970/01/21 14:05:00.000,Variant 8,8,Simulated process instance,true,,complete,2,
969,Archive Repair,System,1970/01/21 14:11:00.000,1970/01/21 14:11:00.000,Variant 8,8,Simulated process instance,true,,complete,2,
97,Register,System,1970/01/04 12:46:00.000,1970/01/04 12:46:00.000,Variant 9,9,Simulated process instance,,,complete,,
97,Analyze Defect,Tester1,1970/01/04 12:46:00.000,1970/01/04 12:54:00.000,Variant 9,9,Simulated process instance,,6,complete,,T1
97,Inform User,System,1970/01/04 13:11:00.000,1970/01/04 13:11:00.000,Variant 9,9,Simulated process instance,,,complete,,
97,Repair (Simple),SolverS3,1970/01/04 13:13:00.000,1970/01/04 13:28:00.000,Variant 9,9,Simulated process instance,,,complete,,
97,Test Repair,Tester2,1970/01/04 13:28:00.000,1970/01/04 13:36:00.000,Variant 9,9,Simulated process instance,true,,complete,1,
97,Archive Repair,System,1970/01/04 13:41:00.000,1970/01/04 13:41:00.000,Variant 9,9,Simulated process instance,true,,complete,1,
970,Register,System,1970/01/22 01:09:00.000,1970/01/22 01:09:00.000,Variant 3,3,Simulated process instance,,,complete,,
970,Analyze Defect,Tester6,1970/01/22 01:09:00.000,1970/01/22 01:17:00.000,Variant 3,3,Simulated process instance,,2,complete,,T3
970,Repair (Simple),SolverS3,1970/01/22 01:27:00.000,1970/01/22 01:46:00.000,Variant 3,3,Simulated process instance,,,complete,,
970,Test Repair,Tester1,1970/01/22 01:46:00.000,1970/01/22 01:55:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
970,Inform User,System,1970/01/22 02:02:00.000,1970/01/22 02:02:00.000,Variant 3,3,Simulated process instance,,,complete,,
970,Archive Repair,System,1970/01/22 02:03:00.000,1970/01/22 02:03:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
971,Register,System,1970/01/21 10:01:00.000,1970/01/21 10:01:00.000,Variant 6,6,Simulated process instance,,,complete,,
971,Analyze Defect,Tester1,1970/01/21 10:01:00.000,1970/01/21 10:08:00.000,Variant 6,6,Simulated process instance,,1,complete,,T3
971,Repair (Simple),SolverS1,1970/01/21 10:31:00.000,1970/01/21 10:36:00.000,Variant 6,6,Simulated process instance,,,complete,,
971,Test Repair,Tester5,1970/01/21 10:36:00.000,1970/01/21 10:42:00.000,Variant 6,6,Simulated process instance,false,,complete,1,
971,Inform User,System,1970/01/21 10:46:00.000,1970/01/21 10:46:00.000,Variant 6,6,Simulated process instance,,,complete,,
971,Restart Repair,System,1970/01/21 10:52:00.000,1970/01/21 10:52:00.000,Variant 6,6,Simulated process instance,,,complete,,
971,Repair (Simple),SolverS1,1970/01/21 10:52:00.000,1970/01/21 10:58:00.000,Variant 6,6,Simulated process instance,,,complete,,
971,Test Repair,Tester5,1970/01/21 10:58:00.000,1970/01/21 11:04:00.000,Variant 6,6,Simulated process instance,false,,complete,2,
971,Restart Repair,System,1970/01/21 11:09:00.000,1970/01/21 11:09:00.000,Variant 6,6,Simulated process instance,,,complete,,
971,Repair (Simple),SolverS2,1970/01/21 11:09:00.000,1970/01/21 11:19:00.000,Variant 6,6,Simulated process instance,,,complete,,
971,Test Repair,Tester6,1970/01/21 11:19:00.000,1970/01/21 11:28:00.000,Variant 6,6,Simulated process instance,true,,complete,3,
971,Archive Repair,System,1970/01/21 11:38:00.000,1970/01/21 11:38:00.000,Variant 6,6,Simulated process instance,true,,complete,3,
972,Register,System,1970/01/21 02:56:00.000,1970/01/21 02:56:00.000,Variant 27,27,Simulated process instance,,,complete,,
972,Analyze Defect,Tester4,1970/01/21 02:56:00.000,1970/01/21 03:05:00.000,Variant 27,27,Simulated process instance,,5,complete,,T1
972,Repair (Simple),SolverS1,1970/01/21 03:26:00.000,1970/01/21 03:32:00.000,Variant 27,27,Simulated process instance,,,complete,,
972,Test Repair,Tester1,1970/01/21 03:32:00.000,1970/01/21 03:38:00.000,Variant 27,27,Simulated process instance,false,,complete,1,
972,Inform User,System,1970/01/21 03:32:00.000,1970/01/21 03:32:00.000,Variant 27,27,Simulated process instance,,,complete,,
972,Restart Repair,System,1970/01/21 03:48:00.000,1970/01/21 03:48:00.000,Variant 27,27,Simulated process instance,,,complete,,
972,Repair (Simple),SolverS1,1970/01/21 03:48:00.000,1970/01/21 03:55:00.000,Variant 27,27,Simulated process instance,,,complete,,
972,Test Repair,Tester1,1970/01/21 03:55:00.000,1970/01/21 04:02:00.000,Variant 27,27,Simulated process instance,false,,complete,2,
972,Restart Repair,System,1970/01/21 04:10:00.000,1970/01/21 04:10:00.000,Variant 27,27,Simulated process instance,,,complete,,
972,Repair (Complex),SolverC1,1970/01/21 04:10:00.000,1970/01/21 04:22:00.000,Variant 27,27,Simulated process instance,,,complete,,
972,Test Repair,Tester2,1970/01/21 04:22:00.000,1970/01/21 04:28:00.000,Variant 27,27,Simulated process instance,true,,complete,2,
972,Archive Repair,System,1970/01/21 04:34:00.000,1970/01/21 04:34:00.000,Variant 27,27,Simulated process instance,true,,complete,2,
973,Register,System,1970/01/21 14:58:00.000,1970/01/21 14:58:00.000,Variant 23,23,Simulated process instance,,,complete,,
973,Analyze Defect,Tester4,1970/01/21 14:58:00.000,1970/01/21 15:04:00.000,Variant 23,23,Simulated process instance,,9,complete,,T2
973,Repair (Complex),SolverC2,1970/01/21 15:31:00.000,1970/01/21 15:41:00.000,Variant 23,23,Simulated process instance,,,complete,,
973,Test Repair,Tester4,1970/01/21 15:41:00.000,1970/01/21 15:48:00.000,Variant 23,23,Simulated process instance,false,,complete,0,
973,Inform User,System,1970/01/21 15:50:00.000,1970/01/21 15:50:00.000,Variant 23,23,Simulated process instance,,,complete,,
973,Restart Repair,System,1970/01/21 15:56:00.000,1970/01/21 15:56:00.000,Variant 23,23,Simulated process instance,,,complete,,
973,Repair (Complex),SolverC3,1970/01/21 15:56:00.000,1970/01/21 16:46:00.000,Variant 23,23,Simulated process instance,,,complete,,
973,Test Repair,Tester5,1970/01/21 16:46:00.000,1970/01/21 16:51:00.000,Variant 23,23,Simulated process instance,true,,complete,0,
973,Archive Repair,System,1970/01/21 17:00:00.000,1970/01/21 17:00:00.000,Variant 23,23,Simulated process instance,true,,complete,0,
974,Register,System,1970/01/21 11:38:00.000,1970/01/21 11:38:00.000,Variant 7,7,Simulated process instance,,,complete,,
974,Analyze Defect,Tester3,1970/01/21 11:38:00.000,1970/01/21 11:44:00.000,Variant 7,7,Simulated process instance,,1,complete,,T1
974,Repair (Simple),SolverS1,1970/01/21 11:55:00.000,1970/01/21 12:01:00.000,Variant 7,7,Simulated process instance,,,complete,,
974,Test Repair,Tester2,1970/01/21 12:01:00.000,1970/01/21 12:10:00.000,Variant 7,7,Simulated process instance,false,,complete,1,
974,Inform User,System,1970/01/21 12:13:00.000,1970/01/21 12:13:00.000,Variant 7,7,Simulated process instance,,,complete,,
974,Restart Repair,System,1970/01/21 12:17:00.000,1970/01/21 12:17:00.000,Variant 7,7,Simulated process instance,,,complete,,
974,Repair (Simple),SolverS2,1970/01/21 12:17:00.000,1970/01/21 12:30:00.000,Variant 7,7,Simulated process instance,,,complete,,
974,Test Repair,Tester5,1970/01/21 12:30:00.000,1970/01/21 12:39:00.000,Variant 7,7,Simulated process instance,true,,complete,2,
974,Archive Repair,System,1970/01/21 12:48:00.000,1970/01/21 12:48:00.000,Variant 7,7,Simulated process instance,true,,complete,2,
975,Register,System,1970/01/22 12:50:00.000,1970/01/22 12:50:00.000,Variant 1,1,Simulated process instance,,,complete,,
975,Analyze Defect,Tester2,1970/01/22 12:50:00.000,1970/01/22 12:55:00.000,Variant 1,1,Simulated process instance,,9,complete,,T2
975,Repair (Complex),SolverC2,1970/01/22 13:09:00.000,1970/01/22 13:28:00.000,Variant 1,1,Simulated process instance,,,complete,,
975,Inform User,System,1970/01/22 13:27:00.000,1970/01/22 13:27:00.000,Variant 1,1,Simulated process instance,,,complete,,
975,Test Repair,Tester6,1970/01/22 13:28:00.000,1970/01/22 13:34:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
975,Archive Repair,System,1970/01/22 13:42:00.000,1970/01/22 13:42:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
976,Register,System,1970/01/21 08:22:00.000,1970/01/21 08:22:00.000,Variant 1,1,Simulated process instance,,,complete,,
976,Analyze Defect,Tester1,1970/01/21 08:22:00.000,1970/01/21 08:27:00.000,Variant 1,1,Simulated process instance,,9,complete,,T2
976,Repair (Complex),SolverC2,1970/01/21 08:50:00.000,1970/01/21 09:07:00.000,Variant 1,1,Simulated process instance,,,complete,,
976,Inform User,System,1970/01/21 09:05:00.000,1970/01/21 09:05:00.000,Variant 1,1,Simulated process instance,,,complete,,
976,Test Repair,Tester1,1970/01/21 09:07:00.000,1970/01/21 09:15:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
976,Archive Repair,System,1970/01/21 09:21:00.000,1970/01/21 09:21:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
977,Register,System,1970/01/21 06:59:00.000,1970/01/21 06:59:00.000,Variant 3,3,Simulated process instance,,,complete,,
977,Analyze Defect,Tester2,1970/01/21 06:59:00.000,1970/01/21 07:09:00.000,Variant 3,3,Simulated process instance,,3,complete,,T3
977,Repair (Simple),SolverS2,1970/01/21 07:26:00.000,1970/01/21 07:35:00.000,Variant 3,3,Simulated process instance,,,complete,,
977,Test Repair,Tester4,1970/01/21 07:35:00.000,1970/01/21 07:42:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
977,Inform User,System,1970/01/21 07:51:00.000,1970/01/21 07:51:00.000,Variant 3,3,Simulated process instance,,,complete,,
977,Archive Repair,System,1970/01/21 07:51:00.000,1970/01/21 07:51:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
